date,time_id,start_time,end_time,region_from,region_to,v0_num_traj,v10_num_traj,v20_num_traj,v30_num_traj,v40_num_traj,v50_num_traj,v60_num_traj
2013/3/5,7,360,420,1,3,11,11,0,0,0,0,0
2013/3/5,7,360,420,1,4,8,8,8,0,0,0,0
2013/3/5,7,360,420,1,5,22,22,0,0,0,0,0
2013/3/5,7,360,420,1,6,4,4,4,4,0,0,0
2013/3/5,7,360,420,1,7,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,8,6,6,0,0,0,0,0
2013/3/5,7,360,420,1,9,2,2,0,0,0,0,0
2013/3/5,7,360,420,1,10,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,11,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,12,2,2,0,0,0,0,0
2013/3/5,7,360,420,1,15,4,4,4,4,0,0,0
2013/3/5,7,360,420,1,16,6,6,6,0,0,0,0
2013/3/5,7,360,420,1,17,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,18,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,19,1,1,1,1,0,0,0
2013/3/5,7,360,420,1,20,2,2,2,2,2,0,0
2013/3/5,7,360,420,1,24,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,27,2,2,2,2,2,0,0
2013/3/5,7,360,420,1,31,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,32,1,1,1,0,0,0,0
2013/3/5,7,360,420,1,36,3,3,0,0,0,0,0
2013/3/5,7,360,420,1,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,2,1,86,86,86,0,0,0,0
2013/3/5,7,360,420,2,3,17,17,17,0,0,0,0
2013/3/5,7,360,420,2,4,9,9,9,0,0,0,0
2013/3/5,7,360,420,2,5,112,112,112,0,0,0,0
2013/3/5,7,360,420,2,8,8,8,0,0,0,0,0
2013/3/5,7,360,420,2,10,1,1,1,0,0,0,0
2013/3/5,7,360,420,2,12,3,3,0,0,0,0,0
2013/3/5,7,360,420,2,15,4,4,4,4,0,0,0
2013/3/5,7,360,420,2,16,7,7,7,0,0,0,0
2013/3/5,7,360,420,2,20,2,2,2,2,2,2,0
2013/3/5,7,360,420,2,22,2,2,2,0,0,0,0
2013/3/5,7,360,420,2,25,1,1,1,0,0,0,0
2013/3/5,7,360,420,2,27,2,2,2,2,2,2,0
2013/3/5,7,360,420,2,31,1,1,1,0,0,0,0
2013/3/5,7,360,420,2,32,1,1,1,0,0,0,0
2013/3/5,7,360,420,2,36,3,3,3,0,0,0,0
2013/3/5,7,360,420,3,1,61,61,61,0,0,0,0
2013/3/5,7,360,420,3,2,2,2,0,0,0,0,0
2013/3/5,7,360,420,3,3,1,1,0,0,0,0,0
2013/3/5,7,360,420,3,4,2,2,0,0,0,0,0
2013/3/5,7,360,420,3,5,6,6,6,0,0,0,0
2013/3/5,7,360,420,3,6,17,17,17,17,0,0,0
2013/3/5,7,360,420,3,8,4,4,0,0,0,0,0
2013/3/5,7,360,420,3,9,1,1,0,0,0,0,0
2013/3/5,7,360,420,3,11,3,3,3,0,0,0,0
2013/3/5,7,360,420,3,12,3,3,0,0,0,0,0
2013/3/5,7,360,420,3,16,2,2,0,0,0,0,0
2013/3/5,7,360,420,3,18,2,2,2,0,0,0,0
2013/3/5,7,360,420,3,24,1,1,1,0,0,0,0
2013/3/5,7,360,420,3,25,3,3,3,0,0,0,0
2013/3/5,7,360,420,3,36,2,2,0,0,0,0,0
2013/3/5,7,360,420,3,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,3,39,2,2,2,0,0,0,0
2013/3/5,7,360,420,3,85,2,2,2,0,0,0,0
2013/3/5,7,360,420,3,96,1,1,1,0,0,0,0
2013/3/5,7,360,420,4,1,51,51,51,0,0,0,0
2013/3/5,7,360,420,4,2,111,111,111,111,0,0,0
2013/3/5,7,360,420,4,3,4,4,4,0,0,0,0
2013/3/5,7,360,420,4,5,78,78,78,0,0,0,0
2013/3/5,7,360,420,4,8,15,15,15,0,0,0,0
2013/3/5,7,360,420,4,10,1,1,1,0,0,0,0
2013/3/5,7,360,420,4,15,6,6,6,6,0,0,0
2013/3/5,7,360,420,4,16,9,9,9,9,0,0,0
2013/3/5,7,360,420,4,20,2,2,2,2,2,2,2
2013/3/5,7,360,420,4,27,2,2,2,2,2,2,2
2013/3/5,7,360,420,4,31,2,2,2,0,0,0,0
2013/3/5,7,360,420,4,32,2,2,2,2,0,0,0
2013/3/5,7,360,420,4,36,4,4,4,0,0,0,0
2013/3/5,7,360,420,4,50,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,1,123,123,0,0,0,0,0
2013/3/5,7,360,420,5,2,11,11,11,0,0,0,0
2013/3/5,7,360,420,5,3,9,9,0,0,0,0,0
2013/3/5,7,360,420,5,4,8,8,8,0,0,0,0
2013/3/5,7,360,420,5,5,2,2,2,0,0,0,0
2013/3/5,7,360,420,5,7,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,8,6,6,0,0,0,0,0
2013/3/5,7,360,420,5,9,5,5,5,0,0,0,0
2013/3/5,7,360,420,5,10,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,12,4,4,0,0,0,0,0
2013/3/5,7,360,420,5,15,4,4,4,4,0,0,0
2013/3/5,7,360,420,5,16,6,6,6,0,0,0,0
2013/3/5,7,360,420,5,17,2,2,2,0,0,0,0
2013/3/5,7,360,420,5,20,2,2,2,2,2,2,0
2013/3/5,7,360,420,5,22,2,2,2,0,0,0,0
2013/3/5,7,360,420,5,25,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,27,2,2,2,2,2,2,0
2013/3/5,7,360,420,5,31,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,32,1,1,1,0,0,0,0
2013/3/5,7,360,420,5,36,3,3,3,0,0,0,0
2013/3/5,7,360,420,6,1,69,69,69,0,0,0,0
2013/3/5,7,360,420,6,3,3,3,3,0,0,0,0
2013/3/5,7,360,420,6,5,21,21,21,0,0,0,0
2013/3/5,7,360,420,6,11,1,1,1,0,0,0,0
2013/3/5,7,360,420,6,18,1,1,1,0,0,0,0
2013/3/5,7,360,420,6,19,1,1,1,1,0,0,0
2013/3/5,7,360,420,6,24,1,1,1,0,0,0,0
2013/3/5,7,360,420,6,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,7,1,26,26,26,0,0,0,0
2013/3/5,7,360,420,7,5,32,32,32,0,0,0,0
2013/3/5,7,360,420,7,9,33,33,33,0,0,0,0
2013/3/5,7,360,420,7,17,1,1,1,0,0,0,0
2013/3/5,7,360,420,7,52,3,3,0,0,0,0,0
2013/3/5,7,360,420,8,1,6,6,6,0,0,0,0
2013/3/5,7,360,420,8,2,18,18,18,0,0,0,0
2013/3/5,7,360,420,8,3,1,1,1,0,0,0,0
2013/3/5,7,360,420,8,4,8,8,8,0,0,0,0
2013/3/5,7,360,420,8,5,11,11,11,0,0,0,0
2013/3/5,7,360,420,8,8,8,8,8,0,0,0,0
2013/3/5,7,360,420,8,16,9,9,9,0,0,0,0
2013/3/5,7,360,420,8,36,7,7,7,0,0,0,0
2013/3/5,7,360,420,8,50,1,1,1,0,0,0,0
2013/3/5,7,360,420,9,1,32,32,32,0,0,0,0
2013/3/5,7,360,420,9,5,41,41,41,0,0,0,0
2013/3/5,7,360,420,9,7,1,1,1,0,0,0,0
2013/3/5,7,360,420,9,9,1,1,1,0,0,0,0
2013/3/5,7,360,420,9,17,2,2,2,0,0,0,0
2013/3/5,7,360,420,10,1,29,29,29,0,0,0,0
2013/3/5,7,360,420,10,2,68,68,68,0,0,0,0
2013/3/5,7,360,420,10,3,2,2,2,0,0,0,0
2013/3/5,7,360,420,10,4,58,58,58,0,0,0,0
2013/3/5,7,360,420,10,5,44,44,44,0,0,0,0
2013/3/5,7,360,420,10,8,2,2,2,0,0,0,0
2013/3/5,7,360,420,10,10,1,1,1,1,0,0,0
2013/3/5,7,360,420,10,15,2,2,2,2,0,0,0
2013/3/5,7,360,420,10,22,4,4,4,0,0,0,0
2013/3/5,7,360,420,10,31,2,2,2,2,0,0,0
2013/3/5,7,360,420,10,32,2,2,2,2,0,0,0
2013/3/5,7,360,420,11,1,33,33,33,0,0,0,0
2013/3/5,7,360,420,11,3,62,62,62,0,0,0,0
2013/3/5,7,360,420,11,5,1,1,1,1,0,0,0
2013/3/5,7,360,420,11,6,16,16,16,16,0,0,0
2013/3/5,7,360,420,11,18,2,2,2,0,0,0,0
2013/3/5,7,360,420,11,24,1,1,1,0,0,0,0
2013/3/5,7,360,420,11,25,1,1,1,1,0,0,0
2013/3/5,7,360,420,11,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,12,1,25,25,25,0,0,0,0
2013/3/5,7,360,420,12,2,19,19,0,0,0,0,0
2013/3/5,7,360,420,12,3,21,21,21,0,0,0,0
2013/3/5,7,360,420,12,5,10,10,10,0,0,0,0
2013/3/5,7,360,420,12,9,1,1,0,0,0,0,0
2013/3/5,7,360,420,12,22,8,8,8,0,0,0,0
2013/3/5,7,360,420,12,25,2,2,2,2,0,0,0
2013/3/5,7,360,420,13,1,20,20,20,0,0,0,0
2013/3/5,7,360,420,13,5,6,6,6,0,0,0,0
2013/3/5,7,360,420,13,6,33,33,33,0,0,0,0
2013/3/5,7,360,420,14,1,18,18,18,0,0,0,0
2013/3/5,7,360,420,14,5,23,23,23,0,0,0,0
2013/3/5,7,360,420,14,7,30,30,30,0,0,0,0
2013/3/5,7,360,420,14,9,24,24,24,0,0,0,0
2013/3/5,7,360,420,14,14,1,1,1,0,0,0,0
2013/3/5,7,360,420,14,26,1,1,1,0,0,0,0
2013/3/5,7,360,420,15,1,16,16,16,16,0,0,0
2013/3/5,7,360,420,15,2,36,36,36,36,0,0,0
2013/3/5,7,360,420,15,4,46,46,46,46,0,0,0
2013/3/5,7,360,420,15,5,24,24,24,24,0,0,0
2013/3/5,7,360,420,15,8,2,2,2,2,2,0,0
2013/3/5,7,360,420,15,10,5,5,5,0,0,0,0
2013/3/5,7,360,420,15,16,31,31,31,31,31,0,0
2013/3/5,7,360,420,15,20,2,2,2,2,2,2,2
2013/3/5,7,360,420,15,27,2,2,2,2,2,2,2
2013/3/5,7,360,420,15,31,3,3,3,3,0,0,0
2013/3/5,7,360,420,15,32,3,3,3,3,0,0,0
2013/3/5,7,360,420,16,1,20,20,20,0,0,0,0
2013/3/5,7,360,420,16,2,38,38,38,38,0,0,0
2013/3/5,7,360,420,16,4,43,43,43,43,0,0,0
2013/3/5,7,360,420,16,5,29,29,29,29,0,0,0
2013/3/5,7,360,420,16,8,21,21,21,0,0,0,0
2013/3/5,7,360,420,16,15,4,4,4,4,4,0,0
2013/3/5,7,360,420,16,20,2,2,2,2,2,2,2
2013/3/5,7,360,420,16,27,2,2,2,2,2,2,2
2013/3/5,7,360,420,16,36,6,6,6,0,0,0,0
2013/3/5,7,360,420,16,50,3,3,3,0,0,0,0
2013/3/5,7,360,420,16,58,1,1,1,0,0,0,0
2013/3/5,7,360,420,17,1,3,3,0,0,0,0,0
2013/3/5,7,360,420,17,2,2,2,2,0,0,0,0
2013/3/5,7,360,420,17,5,7,7,7,0,0,0,0
2013/3/5,7,360,420,17,7,8,8,8,0,0,0,0
2013/3/5,7,360,420,17,8,2,2,2,0,0,0,0
2013/3/5,7,360,420,17,9,6,6,0,0,0,0,0
2013/3/5,7,360,420,17,16,2,2,2,0,0,0,0
2013/3/5,7,360,420,17,36,2,2,2,0,0,0,0
2013/3/5,7,360,420,18,1,21,21,21,0,0,0,0
2013/3/5,7,360,420,18,3,39,39,39,0,0,0,0
2013/3/5,7,360,420,18,5,1,1,1,1,0,0,0
2013/3/5,7,360,420,18,6,15,15,15,15,0,0,0
2013/3/5,7,360,420,18,11,50,50,50,0,0,0,0
2013/3/5,7,360,420,18,18,1,1,1,0,0,0,0
2013/3/5,7,360,420,18,21,6,6,6,0,0,0,0
2013/3/5,7,360,420,18,24,2,2,2,2,0,0,0
2013/3/5,7,360,420,18,33,2,2,2,0,0,0,0
2013/3/5,7,360,420,18,37,2,2,2,2,0,0,0
2013/3/5,7,360,420,19,1,23,23,23,0,0,0,0
2013/3/5,7,360,420,19,3,9,9,9,0,0,0,0
2013/3/5,7,360,420,19,5,2,2,2,0,0,0,0
2013/3/5,7,360,420,19,6,21,21,21,0,0,0,0
2013/3/5,7,360,420,19,11,8,8,8,0,0,0,0
2013/3/5,7,360,420,20,1,6,6,6,6,6,0,0
2013/3/5,7,360,420,20,2,10,10,10,10,10,0,0
2013/3/5,7,360,420,20,4,15,15,15,15,15,0,0
2013/3/5,7,360,420,20,5,7,7,7,7,7,0,0
2013/3/5,7,360,420,20,8,1,1,1,1,1,1,0
2013/3/5,7,360,420,20,10,1,1,1,0,0,0,0
2013/3/5,7,360,420,20,15,15,15,15,15,15,0,0
2013/3/5,7,360,420,20,16,14,14,14,14,14,14,0
2013/3/5,7,360,420,20,27,17,17,17,17,17,17,0
2013/3/5,7,360,420,20,31,2,2,2,0,0,0,0
2013/3/5,7,360,420,20,32,3,3,3,0,0,0,0
2013/3/5,7,360,420,20,34,1,1,1,1,0,0,0
2013/3/5,7,360,420,20,35,4,4,4,0,0,0,0
2013/3/5,7,360,420,21,1,7,7,7,0,0,0,0
2013/3/5,7,360,420,21,3,15,15,15,0,0,0,0
2013/3/5,7,360,420,21,11,16,16,16,0,0,0,0
2013/3/5,7,360,420,21,18,9,9,9,0,0,0,0
2013/3/5,7,360,420,21,21,5,5,5,0,0,0,0
2013/3/5,7,360,420,21,25,1,1,0,0,0,0,0
2013/3/5,7,360,420,21,39,4,4,0,0,0,0,0
2013/3/5,7,360,420,21,75,1,1,0,0,0,0,0
2013/3/5,7,360,420,22,1,17,17,17,0,0,0,0
2013/3/5,7,360,420,22,2,28,28,28,0,0,0,0
2013/3/5,7,360,420,22,3,8,8,8,0,0,0,0
2013/3/5,7,360,420,22,4,1,1,1,1,0,0,0
2013/3/5,7,360,420,22,5,12,12,12,0,0,0,0
2013/3/5,7,360,420,22,10,14,14,14,0,0,0,0
2013/3/5,7,360,420,22,12,26,26,26,0,0,0,0
2013/3/5,7,360,420,22,22,7,7,7,0,0,0,0
2013/3/5,7,360,420,22,25,3,3,3,3,0,0,0
2013/3/5,7,360,420,23,20,2,2,2,0,0,0,0
2013/3/5,7,360,420,23,27,6,6,6,0,0,0,0
2013/3/5,7,360,420,24,1,13,13,13,13,0,0,0
2013/3/5,7,360,420,24,3,17,17,17,0,0,0,0
2013/3/5,7,360,420,24,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,24,6,10,10,10,10,0,0,0
2013/3/5,7,360,420,24,11,21,21,21,0,0,0,0
2013/3/5,7,360,420,24,18,20,20,20,0,0,0,0
2013/3/5,7,360,420,24,19,7,7,7,0,0,0,0
2013/3/5,7,360,420,24,29,7,7,7,0,0,0,0
2013/3/5,7,360,420,24,33,15,15,15,0,0,0,0
2013/3/5,7,360,420,24,37,25,25,25,0,0,0,0
2013/3/5,7,360,420,25,1,3,3,3,0,0,0,0
2013/3/5,7,360,420,25,2,2,2,2,0,0,0,0
2013/3/5,7,360,420,25,3,11,11,11,0,0,0,0
2013/3/5,7,360,420,25,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,25,11,5,5,5,0,0,0,0
2013/3/5,7,360,420,25,12,6,6,6,0,0,0,0
2013/3/5,7,360,420,25,22,11,11,11,0,0,0,0
2013/3/5,7,360,420,25,39,2,2,2,2,0,0,0
2013/3/5,7,360,420,25,85,2,2,2,2,0,0,0
2013/3/5,7,360,420,25,96,1,1,1,1,0,0,0
2013/3/5,7,360,420,26,1,13,13,13,0,0,0,0
2013/3/5,7,360,420,26,5,16,16,16,0,0,0,0
2013/3/5,7,360,420,26,7,21,21,21,0,0,0,0
2013/3/5,7,360,420,26,9,17,17,17,0,0,0,0
2013/3/5,7,360,420,26,14,26,26,26,0,0,0,0
2013/3/5,7,360,420,26,26,1,1,1,0,0,0,0
2013/3/5,7,360,420,27,1,5,5,5,5,5,0,0
2013/3/5,7,360,420,27,2,8,8,8,8,8,8,0
2013/3/5,7,360,420,27,4,13,13,13,13,13,13,0
2013/3/5,7,360,420,27,5,6,6,6,6,6,0,0
2013/3/5,7,360,420,27,8,1,1,1,1,1,1,0
2013/3/5,7,360,420,27,15,13,13,13,13,13,13,13
2013/3/5,7,360,420,27,16,13,13,13,13,13,13,0
2013/3/5,7,360,420,27,20,4,4,4,4,0,0,0
2013/3/5,7,360,420,28,1,6,6,6,0,0,0,0
2013/3/5,7,360,420,28,2,25,25,25,0,0,0,0
2013/3/5,7,360,420,28,3,1,1,1,0,0,0,0
2013/3/5,7,360,420,28,4,28,28,28,0,0,0,0
2013/3/5,7,360,420,28,5,14,14,14,0,0,0,0
2013/3/5,7,360,420,28,8,1,1,1,0,0,0,0
2013/3/5,7,360,420,28,10,36,36,36,0,0,0,0
2013/3/5,7,360,420,28,22,3,3,3,0,0,0,0
2013/3/5,7,360,420,28,34,1,1,0,0,0,0,0
2013/3/5,7,360,420,29,1,18,18,18,0,0,0,0
2013/3/5,7,360,420,29,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,29,6,19,19,19,19,0,0,0
2013/3/5,7,360,420,29,13,9,9,9,0,0,0,0
2013/3/5,7,360,420,29,19,21,21,21,0,0,0,0
2013/3/5,7,360,420,30,1,1,1,1,0,0,0,0
2013/3/5,7,360,420,30,2,2,2,2,2,0,0,0
2013/3/5,7,360,420,30,4,3,3,3,3,0,0,0
2013/3/5,7,360,420,30,5,1,1,1,1,0,0,0
2013/3/5,7,360,420,30,15,5,5,5,5,0,0,0
2013/3/5,7,360,420,30,16,5,5,5,5,0,0,0
2013/3/5,7,360,420,30,20,1,1,1,0,0,0,0
2013/3/5,7,360,420,30,23,1,1,1,1,0,0,0
2013/3/5,7,360,420,30,27,1,1,1,0,0,0,0
2013/3/5,7,360,420,30,50,5,5,5,5,0,0,0
2013/3/5,7,360,420,31,1,7,7,7,0,0,0,0
2013/3/5,7,360,420,31,2,19,19,19,0,0,0,0
2013/3/5,7,360,420,31,4,19,19,19,0,0,0,0
2013/3/5,7,360,420,31,5,12,12,12,0,0,0,0
2013/3/5,7,360,420,31,10,5,5,5,5,0,0,0
2013/3/5,7,360,420,31,15,23,23,23,0,0,0,0
2013/3/5,7,360,420,31,16,5,5,5,0,0,0,0
2013/3/5,7,360,420,31,20,1,1,1,1,0,0,0
2013/3/5,7,360,420,31,31,1,1,1,0,0,0,0
2013/3/5,7,360,420,31,32,5,5,5,0,0,0,0
2013/3/5,7,360,420,31,35,1,1,1,1,0,0,0
2013/3/5,7,360,420,32,1,2,2,2,0,0,0,0
2013/3/5,7,360,420,32,2,11,11,11,0,0,0,0
2013/3/5,7,360,420,32,4,11,11,11,0,0,0,0
2013/3/5,7,360,420,32,5,4,4,4,0,0,0,0
2013/3/5,7,360,420,32,10,7,7,7,0,0,0,0
2013/3/5,7,360,420,32,15,12,12,12,0,0,0,0
2013/3/5,7,360,420,32,20,1,1,1,0,0,0,0
2013/3/5,7,360,420,32,28,1,1,1,0,0,0,0
2013/3/5,7,360,420,32,31,15,15,15,0,0,0,0
2013/3/5,7,360,420,32,32,3,3,3,0,0,0,0
2013/3/5,7,360,420,32,34,2,2,2,0,0,0,0
2013/3/5,7,360,420,32,35,4,4,4,4,0,0,0
2013/3/5,7,360,420,33,1,7,7,7,0,0,0,0
2013/3/5,7,360,420,33,3,6,6,6,0,0,0,0
2013/3/5,7,360,420,33,6,2,2,2,2,0,0,0
2013/3/5,7,360,420,33,11,8,8,8,0,0,0,0
2013/3/5,7,360,420,33,13,4,4,4,0,0,0,0
2013/3/5,7,360,420,33,18,3,3,0,0,0,0,0
2013/3/5,7,360,420,33,19,11,11,11,0,0,0,0
2013/3/5,7,360,420,33,29,14,14,14,0,0,0,0
2013/3/5,7,360,420,33,47,7,7,7,0,0,0,0
2013/3/5,7,360,420,34,1,3,3,3,3,0,0,0
2013/3/5,7,360,420,34,2,12,12,12,12,0,0,0
2013/3/5,7,360,420,34,4,14,14,14,0,0,0,0
2013/3/5,7,360,420,34,5,8,8,8,8,0,0,0
2013/3/5,7,360,420,34,10,16,16,16,0,0,0,0
2013/3/5,7,360,420,34,22,1,1,1,0,0,0,0
2013/3/5,7,360,420,34,28,16,16,16,0,0,0,0
2013/3/5,7,360,420,35,1,5,5,5,0,0,0,0
2013/3/5,7,360,420,35,2,10,10,10,0,0,0,0
2013/3/5,7,360,420,35,4,10,10,10,0,0,0,0
2013/3/5,7,360,420,35,5,8,8,8,0,0,0,0
2013/3/5,7,360,420,35,10,6,6,6,0,0,0,0
2013/3/5,7,360,420,35,15,11,11,11,0,0,0,0
2013/3/5,7,360,420,35,16,4,4,4,0,0,0,0
2013/3/5,7,360,420,35,20,1,1,1,0,0,0,0
2013/3/5,7,360,420,35,31,12,12,12,0,0,0,0
2013/3/5,7,360,420,35,32,12,12,12,0,0,0,0
2013/3/5,7,360,420,35,34,1,1,1,0,0,0,0
2013/3/5,7,360,420,35,35,3,3,3,0,0,0,0
2013/3/5,7,360,420,36,1,2,2,2,0,0,0,0
2013/3/5,7,360,420,36,2,7,7,7,0,0,0,0
2013/3/5,7,360,420,36,4,5,5,5,0,0,0,0
2013/3/5,7,360,420,36,5,4,4,4,0,0,0,0
2013/3/5,7,360,420,36,8,10,10,10,0,0,0,0
2013/3/5,7,360,420,36,16,9,9,9,0,0,0,0
2013/3/5,7,360,420,36,50,4,4,4,0,0,0,0
2013/3/5,7,360,420,36,58,2,2,2,0,0,0,0
2013/3/5,7,360,420,36,59,1,1,1,0,0,0,0
2013/3/5,7,360,420,37,1,14,14,14,0,0,0,0
2013/3/5,7,360,420,37,3,21,21,21,0,0,0,0
2013/3/5,7,360,420,37,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,37,6,10,10,10,10,0,0,0
2013/3/5,7,360,420,37,11,28,28,28,0,0,0,0
2013/3/5,7,360,420,37,18,30,30,30,0,0,0,0
2013/3/5,7,360,420,37,21,12,12,12,0,0,0,0
2013/3/5,7,360,420,37,24,2,2,2,2,0,0,0
2013/3/5,7,360,420,37,33,1,1,1,0,0,0,0
2013/3/5,7,360,420,37,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,37,46,3,3,3,0,0,0,0
2013/3/5,7,360,420,38,1,10,10,10,0,0,0,0
2013/3/5,7,360,420,38,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,38,6,13,13,13,0,0,0,0
2013/3/5,7,360,420,38,13,22,22,22,22,0,0,0
2013/3/5,7,360,420,39,1,2,2,2,0,0,0,0
2013/3/5,7,360,420,39,3,9,9,9,0,0,0,0
2013/3/5,7,360,420,39,11,5,5,0,0,0,0,0
2013/3/5,7,360,420,39,25,9,9,0,0,0,0,0
2013/3/5,7,360,420,39,85,3,3,3,0,0,0,0
2013/3/5,7,360,420,39,96,1,1,1,0,0,0,0
2013/3/5,7,360,420,40,1,9,9,9,0,0,0,0
2013/3/5,7,360,420,40,5,10,10,10,0,0,0,0
2013/3/5,7,360,420,40,7,11,11,11,0,0,0,0
2013/3/5,7,360,420,40,9,10,10,10,0,0,0,0
2013/3/5,7,360,420,40,14,13,13,13,13,0,0,0
2013/3/5,7,360,420,40,26,17,17,17,0,0,0,0
2013/3/5,7,360,420,40,49,1,1,0,0,0,0,0
2013/3/5,7,360,420,40,57,1,1,1,0,0,0,0
2013/3/5,7,360,420,41,1,9,9,9,0,0,0,0
2013/3/5,7,360,420,41,2,11,11,11,0,0,0,0
2013/3/5,7,360,420,41,3,6,6,6,0,0,0,0
2013/3/5,7,360,420,41,5,5,5,5,5,0,0,0
2013/3/5,7,360,420,41,10,5,5,5,5,0,0,0
2013/3/5,7,360,420,41,12,9,9,9,0,0,0,0
2013/3/5,7,360,420,41,22,22,22,22,0,0,0,0
2013/3/5,7,360,420,41,43,23,23,23,0,0,0,0
2013/3/5,7,360,420,42,20,5,5,5,0,0,0,0
2013/3/5,7,360,420,42,23,5,5,5,5,0,0,0
2013/3/5,7,360,420,42,27,5,5,5,0,0,0,0
2013/3/5,7,360,420,42,48,5,5,5,0,0,0,0
2013/3/5,7,360,420,42,51,9,9,9,0,0,0,0
2013/3/5,7,360,420,43,1,12,12,12,0,0,0,0
2013/3/5,7,360,420,43,2,18,18,18,0,0,0,0
2013/3/5,7,360,420,43,3,8,8,8,0,0,0,0
2013/3/5,7,360,420,43,5,6,6,6,0,0,0,0
2013/3/5,7,360,420,43,10,10,10,10,0,0,0,0
2013/3/5,7,360,420,43,12,13,13,13,0,0,0,0
2013/3/5,7,360,420,43,22,36,36,36,0,0,0,0
2013/3/5,7,360,420,43,25,1,1,1,0,0,0,0
2013/3/5,7,360,420,44,1,7,7,7,7,0,0,0
2013/3/5,7,360,420,44,3,9,9,9,0,0,0,0
2013/3/5,7,360,420,44,6,5,5,5,5,0,0,0
2013/3/5,7,360,420,44,11,9,9,9,0,0,0,0
2013/3/5,7,360,420,44,18,7,7,7,0,0,0,0
2013/3/5,7,360,420,44,19,3,3,3,0,0,0,0
2013/3/5,7,360,420,44,24,23,23,23,0,0,0,0
2013/3/5,7,360,420,44,29,4,4,4,0,0,0,0
2013/3/5,7,360,420,44,33,8,8,8,0,0,0,0
2013/3/5,7,360,420,44,37,9,9,9,0,0,0,0
2013/3/5,7,360,420,45,1,11,11,11,0,0,0,0
2013/3/5,7,360,420,45,6,11,11,11,0,0,0,0
2013/3/5,7,360,420,45,13,5,5,5,0,0,0,0
2013/3/5,7,360,420,45,19,15,15,15,0,0,0,0
2013/3/5,7,360,420,45,29,20,20,20,0,0,0,0
2013/3/5,7,360,420,45,33,5,5,5,0,0,0,0
2013/3/5,7,360,420,45,47,25,25,25,25,0,0,0
2013/3/5,7,360,420,46,1,1,1,1,0,0,0,0
2013/3/5,7,360,420,46,3,3,3,3,0,0,0,0
2013/3/5,7,360,420,46,11,3,3,0,0,0,0,0
2013/3/5,7,360,420,46,21,5,5,5,0,0,0,0
2013/3/5,7,360,420,46,37,1,1,1,0,0,0,0
2013/3/5,7,360,420,46,46,1,1,1,0,0,0,0
2013/3/5,7,360,420,47,1,12,12,12,0,0,0,0
2013/3/5,7,360,420,47,6,13,13,13,0,0,0,0
2013/3/5,7,360,420,47,13,6,6,6,0,0,0,0
2013/3/5,7,360,420,47,19,17,17,17,0,0,0,0
2013/3/5,7,360,420,47,29,24,24,0,0,0,0,0
2013/3/5,7,360,420,48,1,3,3,3,3,3,0,0
2013/3/5,7,360,420,48,2,6,6,6,6,6,6,0
2013/3/5,7,360,420,48,4,10,10,10,10,10,10,0
2013/3/5,7,360,420,48,5,4,4,4,4,4,4,0
2013/3/5,7,360,420,48,15,10,10,10,10,10,10,10
2013/3/5,7,360,420,48,16,10,10,10,10,10,10,10
2013/3/5,7,360,420,48,20,17,17,17,17,0,0,0
2013/3/5,7,360,420,48,27,11,11,11,11,11,11,0
2013/3/5,7,360,420,49,5,1,1,1,0,0,0,0
2013/3/5,7,360,420,49,7,4,4,4,0,0,0,0
2013/3/5,7,360,420,49,9,1,1,1,0,0,0,0
2013/3/5,7,360,420,49,14,6,6,6,0,0,0,0
2013/3/5,7,360,420,49,26,8,8,8,8,0,0,0
2013/3/5,7,360,420,49,82,1,1,1,0,0,0,0
2013/3/5,7,360,420,49,87,3,3,3,0,0,0,0
2013/3/5,7,360,420,50,1,2,2,2,0,0,0,0
2013/3/5,7,360,420,50,2,8,8,8,8,0,0,0
2013/3/5,7,360,420,50,4,10,10,10,0,0,0,0
2013/3/5,7,360,420,50,5,4,4,4,0,0,0,0
2013/3/5,7,360,420,50,8,4,4,4,0,0,0,0
2013/3/5,7,360,420,50,15,8,8,8,8,8,0,0
2013/3/5,7,360,420,50,16,12,12,12,12,0,0,0
2013/3/5,7,360,420,50,30,1,1,1,1,0,0,0
